Question,Formatted Prompt,Generated Text,Predicted Answer
Which mitigation strategy recommends blocking unknown or unused files in transit by default when a link is being visited? (MITRE ATT&CK T1204.001: User Execution: Malicious Link),"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which mitigation strategy recommends blocking unknown or unused files in transit by default when a link is being visited? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)  **Options:** A) Network Intrusion Prevention B) Restrict Web-Based Content C) User Training D) Email Sandboxing  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which mitigation strategy recommends blocking unknown or unused files in transit by default when a link is being visited? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)
Option A: Network Intrusion Prevention
Option B: Restrict Web-Based Content
Option C: User Training
Option D: Email Sandboxing
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which mitigation strategy recommends blocking unknown or unused files in transit by default when a link is being visited? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)  **Options:** A) Network Intrusion Prevention B) Restrict Web-Based Content C) User Training D) Email Sandboxing  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which mitigation strategy recommends blocking unknown or unused files in transit by default when a link is being visited? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)
Option A: Network Intrusion Prevention
Option B: Restrict Web-Based Content
Option C: User Training
Option D: Email Sandboxing
Answer: C",C
What detection method involves monitoring newly constructed web-based network connections sent to malicious or suspicious destinations? (MITRE ATT&CK T1204.001: User Execution: Malicious Link),"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** What detection method involves monitoring newly constructed web-based network connections sent to malicious or suspicious destinations? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)  **Options:** A) File Creation B) Network Connection Creation C) Network Traffic Content D) Endpoint Detection and Response (EDR)  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: What detection method involves monitoring newly constructed web-based network connections sent to malicious or suspicious destinations? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)
Option A: File Creation
Option B: Network Connection Creation
Option C: Network Traffic Content
Option D: Endpoint Detection and Response (EDR)
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** What detection method involves monitoring newly constructed web-based network connections sent to malicious or suspicious destinations? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)  **Options:** A) File Creation B) Network Connection Creation C) Network Traffic Content D) Endpoint Detection and Response (EDR)  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: What detection method involves monitoring newly constructed web-based network connections sent to malicious or suspicious destinations? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)
Option A: File Creation
Option B: Network Connection Creation
Option C: Network Traffic Content
Option D: Endpoint Detection and Response (EDR)
Answer: B
",B
Which adversary group has used OneDrive links for users to download files for execution? (MITRE ATT&CK T1204.001: User Execution: Malicious Link),"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which adversary group has used OneDrive links for users to download files for execution? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)  **Options:** A) BlackTech B) Bazar C) Emotet D) Bumblebee  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which adversary group has used OneDrive links for users to download files for execution? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)
Option A: BlackTech
Option B: Bazar
Option C: Emotet
Option D: Bumblebee
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which adversary group has used OneDrive links for users to download files for execution? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)  **Options:** A) BlackTech B) Bazar C) Emotet D) Bumblebee  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which adversary group has used OneDrive links for users to download files for execution? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)
Option A: BlackTech
Option B: Bazar
Option C: Emotet
Option D: Bumblebee
Answer: C",C
What file types are specifically recommended to be blocked in transit as a part of web-based content restriction? (MITRE ATT&CK T1204.001: User Execution: Malicious Link),"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** What file types are specifically recommended to be blocked in transit as a part of web-based content restriction? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)  **Options:** A) .pdf, .doc, .xls B) .scr, .exe, .pif, .cpl C) .lnk, .bat, .cmd D) .zip, .rar  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: What file types are specifically recommended to be blocked in transit as a part of web-based content restriction? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)
Option A: .pdf, .doc, .xls
Option B: .scr, .exe, .pif, .cpl
Option C: .lnk, .bat, .cmd
Option D: .zip, .rar
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** What file types are specifically recommended to be blocked in transit as a part of web-based content restriction? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)  **Options:** A).pdf,.doc,.xls B).scr,.exe,.pif,.cpl C).lnk,.bat,.cmd D).zip,.rar  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: What file types are specifically recommended to be blocked in transit as a part of web-based content restriction? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)
Option A:.pdf,.doc,.xls
Option B:.scr,.exe,.pif,.cpl
Option C:.lnk,.bat,.cmd
Option D:.zip,.rar
Answer: A",A
Which group employed URLs hosted on Google Docs to host decoys that lead to execution? (MITRE ATT&CK T1204.001: User Execution: Malicious Link),"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which group employed URLs hosted on Google Docs to host decoys that lead to execution? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)  **Options:** A) Bazar B) APT3 C) Leviathan D) PLEAD  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which group employed URLs hosted on Google Docs to host decoys that lead to execution? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)
Option A: Bazar
Option B: APT3
Option C: Leviathan
Option D: PLEAD
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which group employed URLs hosted on Google Docs to host decoys that lead to execution? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)  **Options:** A) Bazar B) APT3 C) Leviathan D) PLEAD  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which group employed URLs hosted on Google Docs to host decoys that lead to execution? (MITRE ATT&CK T1204.001: User Execution: Malicious Link)
Option A: Bazar
Option B: APT3
Option C: Leviathan
Option D: PLEAD
Answer: B",B
"According to MITRE ATT&CK technique T1204.002, which of the following file types have NOT been mentioned as examples of files that adversaries can use to execute malicious code?","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** According to MITRE ATT&CK technique T1204.002, which of the following file types have NOT been mentioned as examples of files that adversaries can use to execute malicious code?  **Options:** A) .doc B) .iso C) .pdf D) .scr  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: According to MITRE ATT&CK technique T1204.002, which of the following file types have NOT been mentioned as examples of files that adversaries can use to execute malicious code?
Option A: .doc
Option B: .iso
Option C: .pdf
Option D: .scr
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** According to MITRE ATT&CK technique T1204.002, which of the following file types have NOT been mentioned as examples of files that adversaries can use to execute malicious code?  **Options:** A).doc B).iso C).pdf D).scr  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: According to MITRE ATT&CK technique T1204.002, which of the following file types have NOT been mentioned as examples of files that adversaries can use to execute malicious code?
Option A:.doc
Option B:.iso
Option C:.pdf
Option D:.scr
Answer: D
Explanation: The.scr file type has not been mentioned as an example of a file that adversaries can use to execute malicious code. The other options (.doc,.iso, and.pdf) have been mentioned as examples of files that adversaries can use to execute malicious code.
",D
Which cyber threat group used malicious Microsoft Office attachments with macros during the 2015 Ukraine Electric Power Attack?,"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which cyber threat group used malicious Microsoft Office attachments with macros during the 2015 Ukraine Electric Power Attack?  **Options:** A) Sandworm Team B) admin@338 C) APT29 D) APT19  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which cyber threat group used malicious Microsoft Office attachments with macros during the 2015 Ukraine Electric Power Attack?
Option A: Sandworm Team
Option B: admin@338
Option C: APT29
Option D: APT19
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which cyber threat group used malicious Microsoft Office attachments with macros during the 2015 Ukraine Electric Power Attack?  **Options:** A) Sandworm Team B) admin@338 C) APT29 D) APT19  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which cyber threat group used malicious Microsoft Office attachments with macros during the 2015 Ukraine Electric Power Attack?
Option A: Sandworm Team
Option B: admin@338
Option C: APT29
Option D: APT19
Answer: D
",D
"In the context of MITRE ATT&CK T1204.002, which mitigation strategy involves using specific rules on Windows 10 to prevent execution of potentially malicious executables?","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** In the context of MITRE ATT&CK T1204.002, which mitigation strategy involves using specific rules on Windows 10 to prevent execution of potentially malicious executables?  **Options:** A) Execution Prevention B) Behavior Prevention on Endpoint C) User Training D) Network Segmentation  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: In the context of MITRE ATT&CK T1204.002, which mitigation strategy involves using specific rules on Windows 10 to prevent execution of potentially malicious executables?
Option A: Execution Prevention
Option B: Behavior Prevention on Endpoint
Option C: User Training
Option D: Network Segmentation
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** In the context of MITRE ATT&CK T1204.002, which mitigation strategy involves using specific rules on Windows 10 to prevent execution of potentially malicious executables?  **Options:** A) Execution Prevention B) Behavior Prevention on Endpoint C) User Training D) Network Segmentation  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: In the context of MITRE ATT&CK T1204.002, which mitigation strategy involves using specific rules on Windows 10 to prevent execution of potentially malicious executables?
Option A: Execution Prevention
Option B: Behavior Prevention on Endpoint
Option C: User Training
Option D: Network Segmentation
Answer: B",B
Which tool has been spread through users' interaction with malicious .zip and .msi files as per MITRE ATT&CK pattern T1204.002?,"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which tool has been spread through users' interaction with malicious .zip and .msi files as per MITRE ATT&CK pattern T1204.002?  **Options:** A) Disco B) Mustang Panda C) Dridex D) APT32  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which tool has been spread through users' interaction with malicious .zip and .msi files as per MITRE ATT&CK pattern T1204.002?
Option A: Disco
Option B: Mustang Panda
Option C: Dridex
Option D: APT32
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which tool has been spread through users' interaction with malicious.zip and.msi files as per MITRE ATT&CK pattern T1204.002?  **Options:** A) Disco B) Mustang Panda C) Dridex D) APT32  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which tool has been spread through users' interaction with malicious.zip and.msi files as per MITRE ATT&CK pattern T1204.002?
Option A: Disco
Option B: Mustang Panda
Option C: Dridex
Option D: APT32
Answer: C",C
Which data source can be monitored for detecting file creation events to identify malicious activity under MITRE ATT&CK technique T1204.002?,"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which data source can be monitored for detecting file creation events to identify malicious activity under MITRE ATT&CK technique T1204.002?  **Options:** A) Network Traffic B) Process C) File D) Registry  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which data source can be monitored for detecting file creation events to identify malicious activity under MITRE ATT&CK technique T1204.002?
Option A: Network Traffic
Option B: Process
Option C: File
Option D: Registry
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which data source can be monitored for detecting file creation events to identify malicious activity under MITRE ATT&CK technique T1204.002?  **Options:** A) Network Traffic B) Process C) File D) Registry  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which data source can be monitored for detecting file creation events to identify malicious activity under MITRE ATT&CK technique T1204.002?
Option A: Network Traffic
Option B: Process
Option C: File
Option D: Registry
Answer: C
",C
"In the ATT&CK pattern T1204.002, which cyber threat group has utilized malicious Microsoft Word and PDF attachments sent via spearphishing?","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** In the ATT&CK pattern T1204.002, which cyber threat group has utilized malicious Microsoft Word and PDF attachments sent via spearphishing?  **Options:** A) APT12 B) APT32 C) APT41 D) APT10  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: In the ATT&CK pattern T1204.002, which cyber threat group has utilized malicious Microsoft Word and PDF attachments sent via spearphishing?
Option A: APT12
Option B: APT32
Option C: APT41
Option D: APT10
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** In the ATT&CK pattern T1204.002, which cyber threat group has utilized malicious Microsoft Word and PDF attachments sent via spearphishing?  **Options:** A) APT12 B) APT32 C) APT41 D) APT10  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: In the ATT&CK pattern T1204.002, which cyber threat group has utilized malicious Microsoft Word and PDF attachments sent via spearphishing?
Option A: APT12
Option B: APT32
Option C: APT41
Option D: APT10
Answer: D
",D
Which of the following mitigation strategies involves the use of digital signatures to ensure the integrity and publisher of specific image tags?,"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which of the following mitigation strategies involves the use of digital signatures to ensure the integrity and publisher of specific image tags?  **Options:** A) Auditing (M1047) B) Code Signing (M1045) C) Network Intrusion Prevention (M1031) D) User Training (M1017)  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which of the following mitigation strategies involves the use of digital signatures to ensure the integrity and publisher of specific image tags?
Option A: Auditing (M1047)
Option B: Code Signing (M1045)
Option C: Network Intrusion Prevention (M1031)
Option D: User Training (M1017)
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which of the following mitigation strategies involves the use of digital signatures to ensure the integrity and publisher of specific image tags?  **Options:** A) Auditing (M1047) B) Code Signing (M1045) C) Network Intrusion Prevention (M1031) D) User Training (M1017)  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which of the following mitigation strategies involves the use of digital signatures to ensure the integrity and publisher of specific image tags?
Option A: Auditing (M1047)
Option B: Code Signing (M1045)
Option C: Network Intrusion Prevention (M1031)
Option D: User Training (M1017)
Answer: B
",B
What is one of the primary strategies adversaries use in the T1204.003 technique to increase the likelihood of users deploying their malicious images?,"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** What is one of the primary strategies adversaries use in the T1204.003 technique to increase the likelihood of users deploying their malicious images?  **Options:** A) Compromising endpoints B) Exploiting zero-day vulnerabilities C) Matching legitimate names or locations D) Delivering through phishing campaigns  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: What is one of the primary strategies adversaries use in the T1204.003 technique to increase the likelihood of users deploying their malicious images?
Option A: Compromising endpoints
Option B: Exploiting zero-day vulnerabilities
Option C: Matching legitimate names or locations
Option D: Delivering through phishing campaigns
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** What is one of the primary strategies adversaries use in the T1204.003 technique to increase the likelihood of users deploying their malicious images?  **Options:** A) Compromising endpoints B) Exploiting zero-day vulnerabilities C) Matching legitimate names or locations D) Delivering through phishing campaigns  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: What is one of the primary strategies adversaries use in the T1204.003 technique to increase the likelihood of users deploying their malicious images?
Option A: Compromising endpoints
Option B: Exploiting zero-day vulnerabilities
Option C: Matching legitimate names or locations
Option D: Delivering through phishing campaigns
Answer: D
",D
Which data source would be most effective in detecting the creation of new containers from potentially malicious images?,"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which data source would be most effective in detecting the creation of new containers from potentially malicious images?  **Options:** A) Application Log (DS0015) B) Command Execution (DS0017) C) Container Creation (DS0032) D) Image Creation (DS0007)  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which data source would be most effective in detecting the creation of new containers from potentially malicious images?
Option A: Application Log (DS0015)
Option B: Command Execution (DS0017)
Option C: Container Creation (DS0032)
Option D: Image Creation (DS0007)
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which data source would be most effective in detecting the creation of new containers from potentially malicious images?  **Options:** A) Application Log (DS0015) B) Command Execution (DS0017) C) Container Creation (DS0032) D) Image Creation (DS0007)  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which data source would be most effective in detecting the creation of new containers from potentially malicious images?
Option A: Application Log (DS0015)
Option B: Command Execution (DS0017)
Option C: Container Creation (DS0032)
Option D: Image Creation (DS0007)
Answer: D",D
The cyber threat group TeamTNT is known for relying on which of the following methods to execute their attacks?,"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** The cyber threat group TeamTNT is known for relying on which of the following methods to execute their attacks?  **Options:** A) Injecting malicious code into firmware B) Using malicious Docker images C) Compromising supply chain software D) Exploiting buffer overflows  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: The cyber threat group TeamTNT is known for relying on which of the following methods to execute their attacks?
Option A: Injecting malicious code into firmware
Option B: Using malicious Docker images
Option C: Compromising supply chain software
Option D: Exploiting buffer overflows
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** The cyber threat group TeamTNT is known for relying on which of the following methods to execute their attacks?  **Options:** A) Injecting malicious code into firmware B) Using malicious Docker images C) Compromising supply chain software D) Exploiting buffer overflows  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: The cyber threat group TeamTNT is known for relying on which of the following methods to execute their attacks?
Option A: Injecting malicious code into firmware
Option B: Using malicious Docker images
Option C: Compromising supply chain software
Option D: Exploiting buffer overflows
Answer: D
",D
"In the context of MITRE ATT&CK Enterprise, which tool uses the MISC::AddSid module for SID-History Injection?","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** In the context of MITRE ATT&CK Enterprise, which tool uses the MISC::AddSid module for SID-History Injection?  **Options:** A) Empire B) Mimikatz C) Metasploit D) Cobalt Strike  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: In the context of MITRE ATT&CK Enterprise, which tool uses the MISC::AddSid module for SID-History Injection?
Option A: Empire
Option B: Mimikatz
Option C: Metasploit
Option D: Cobalt Strike
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** In the context of MITRE ATT&CK Enterprise, which tool uses the MISC::AddSid module for SID-History Injection?  **Options:** A) Empire B) Mimikatz C) Metasploit D) Cobalt Strike  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: In the context of MITRE ATT&CK Enterprise, which tool uses the MISC::AddSid module for SID-History Injection?
Option A: Empire
Option B: Mimikatz
Option C: Metasploit
Option D: Cobalt Strike
Answer: B",B
Which of the following is a mitigation strategy for SID-History Injection according to the MITRE ATT&CK framework?,"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which of the following is a mitigation strategy for SID-History Injection according to the MITRE ATT&CK framework?  **Options:** A) Using Group Policy Objects B) Implementing network segmentation C) Cleaning up SID-History attributes after legitimate account migration D) Using antivirus software  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which of the following is a mitigation strategy for SID-History Injection according to the MITRE ATT&CK framework?
Option A: Using Group Policy Objects
Option B: Implementing network segmentation
Option C: Cleaning up SID-History attributes after legitimate account migration
Option D: Using antivirus software
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which of the following is a mitigation strategy for SID-History Injection according to the MITRE ATT&CK framework?  **Options:** A) Using Group Policy Objects B) Implementing network segmentation C) Cleaning up SID-History attributes after legitimate account migration D) Using antivirus software  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which of the following is a mitigation strategy for SID-History Injection according to the MITRE ATT&CK framework?
Option A: Using Group Policy Objects
Option B: Implementing network segmentation
Option C: Cleaning up SID-History attributes after legitimate account migration
Option D: Using antivirus software
Answer: C
",C
Which of the following techniques is associated with the ID T1134.005 in the context of MITRE ATT&CK?,"You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which of the following techniques is associated with the ID T1134.005 in the context of MITRE ATT&CK?  **Options:** A) Access Token Manipulation: SID-History Injection B) Process Hollowing: Injected Execution C) Manipulation of Writing Permissions: ACL-Busting D) Remote Access: Credential Dumping  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which of the following techniques is associated with the ID T1134.005 in the context of MITRE ATT&CK?
Option A: Access Token Manipulation: SID-History Injection
Option B: Process Hollowing: Injected Execution
Option C: Manipulation of Writing Permissions: ACL-Busting
Option D: Remote Access: Credential Dumping
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** Which of the following techniques is associated with the ID T1134.005 in the context of MITRE ATT&CK?  **Options:** A) Access Token Manipulation: SID-History Injection B) Process Hollowing: Injected Execution C) Manipulation of Writing Permissions: ACL-Busting D) Remote Access: Credential Dumping  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: Which of the following techniques is associated with the ID T1134.005 in the context of MITRE ATT&CK?
Option A: Access Token Manipulation: SID-History Injection
Option B: Process Hollowing: Injected Execution
Option C: Manipulation of Writing Permissions: ACL-Busting
Option D: Remote Access: Credential Dumping
Answer: B",B
"In the context of T1078.001 Valid Accounts: Default Accounts, which malware leveraged default credentials to connect to IPC$ shares on remote machines?","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** In the context of T1078.001 Valid Accounts: Default Accounts, which malware leveraged default credentials to connect to IPC$ shares on remote machines?  **Options:** A) Stuxnet B) HyperStack C) Mirai D) Magic Hound  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: In the context of T1078.001 Valid Accounts: Default Accounts, which malware leveraged default credentials to connect to IPC$ shares on remote machines?
Option A: Stuxnet
Option B: HyperStack
Option C: Mirai
Option D: Magic Hound
Answer:","You are given a multiple-choice question (MCQ) from a Cyber Threat Intelligence (CTI) knowledge benchmark dataset. Your task is to choose the best option among the four provided. Return your answer as a single uppercase letter: A, B, C, or D.  **Question:** In the context of T1078.001 Valid Accounts: Default Accounts, which malware leveraged default credentials to connect to IPC$ shares on remote machines?  **Options:** A) Stuxnet B) HyperStack C) Mirai D) Magic Hound  **Important:** The last line of your answer should contain only the single letter corresponding to the best option, with no additional text. 
Question: In the context of T1078.001 Valid Accounts: Default Accounts, which malware leveraged default credentials to connect to IPC$ shares on remote machines?
Option A: Stuxnet
Option B: HyperStack
Option C: Mirai
Option D: Magic Hound
Answer: D
",D
